ID,TITLE,LLM_CATEGORY
514,Presiden Jokowi Beli Rumah Mewah Baru!? Gaji Presiden Jokowidodo Terbaru di YouTube,politics
515,"500 Aktivis Bersatu, Seret JKW ke Penjara",politics
505,Mantan Gubernur Jawa Barat Danny Setiawan Meninggal 27 September 2024,others
506,CNBC Indonesia Tayangkan Berita “Presiden Cina : Tidak Ada Satu Negara Pun yang Bisa Kalahkan Israel”,politics
500,Minum Sambil Berdiri Berdampak Buruk Terhadap Kesehatan,others
501,Potret Orang Amerika Pertama yang Mengenal Budaya dan Tradisi Jawa,others
502,Penyembelihan di RPH Pegirian Surabaya Tidak Sesuai Syariat Islam,others
503,Snack Merek “Luppo” Mengandung Tablet yang Membuat Anak-Anak Pingsan,others
504,"Tangkapan Layar tvniasnews.com “Sandiaga Uno Bakal Polisikan Anis Baswedan Bila Utang Anis yang 52,3 Miliar Tidak Segera Dibayar”",politics
494,Akun WhatsApp Mencatut Pj Bupati Minahasa Noudy Tendean,scam
495,"Prabowo Umumkan Kabinet 2024—2029, Ada Rocky Gerung",politics
496,Air Rendaman Sawo Bisa Obati Vertigo dalam Tiga Hari,others
497,Air Rebusan Daun Sisik Naga Ampuh Hilangkan Asma,others
498,Makin Banyak Kasus Gondongan dan Cacar Usai Vaksinasi Covid-19,others
499,Tangkapan Layar Artikel ANTARA “Warga Arab Saudi Sebut: Islam Indonesia mudah di Bodohi Oleh Habib-Habib Yang Tidak Jelas Asal Usul nya”,others
488,PSSI Undang Timnas Portugal untuk Lawan Indonesia,others
489,Nama Jokowi Tidak Disebut saat Pelantikan DPR RI 2024/2029,politics
490,"Coca-Cola Ulang Tahun, Bagi-Bagi Rp10 Juta dan Ratusan Ponsel",scam
491,Lowongan Kerja RANS Entertainment Bulan Oktober 2024,scam
492,Potret Kakek Anies Baswedan Berdiri di antara Ir Soekarno dan Jenderal Soedirman,others
493,Kapal Feri Banyuwangi—Bali Hampir Tenggelam pada September 2024,others
476,Tautan Lowongan Kerja oleh Komisi Penyiaran Indonesia,scam
477,Video Anak Kuda Poni Putih,others
478,Video Bayi Merak Putih Seukuran Telapak Tangan,others
479,Najwa Shihab Dirawat di Rumah Sakit karena Penyakit Tulang,others
480,Testimoni Penerima Hadiah Giveaway dari Raffi Ahmad di Facebook,scam
481,Giveaway Motor CRF dari Akun @ptastrahonda_motor,scam
482,Pjs Wali Kota Makassar Pinjam Uang Lewat Pesan WA,scam
483,Surat Edaran Iuran Sampah Mencatut Dinas Lingkungan Hidup Bontang,scam
484,Pesan Berantai Video Pencurian Motor di Jepara,others
485,Info Loker PT Timah dari Akun Facebook “PT TIMAH TBK”,scam
486,Video Paket COD Isi Narkoba asal Cina untuk Warga Yogyakarta,others
487,Kasus Autoimun Meningkat setelah Vaksinasi Covid-19,others
465,Panggilan WA “Pinjam Dana” dari Pjs Bupati Asahan,scam
466,Undian Berhadiah Mobil BMW dan Tabungan Emas dari Bank Muamalat,scam
467,Akun Facebook “M R Terimakasih” Berbagi Uang,scam
468,"Inul Daratista Bikin Kuis Tebak Buah, Hadiah Rp270 Juta Tanpa Diundi",scam
469,Anies Baswedan Jadi Ketua Umum Partai Perubahan Indonesia,politics
470,"Agnez Mo Bagi-Bagi Uang Ratusan Juta, Cari 110 Orang",scam
471,Nomor WhatsApp untuk Pengajuan KUR Bank Mandiri,scam
472,Pendaftaran Kerja PT Freeport Lewat Tautan di Facebook,scam
473,“Mir’a Hayati berbagi rejeki melalui akun Facebook Mira Hayati”,scam
474,"DPR Sahkan RUU Wantimpres, Eks Napi Bisa Jadi Anggota",politics
475,Pengumuman Lowongan Kerja Petugas Haji 2025,scam
462,: Buah Mengkudu Bisa Permanen Sembuhkan Darah Tinggi,others
463,RSUD Kabupaten Kediri Bikin Promo Tebus Murah iPhone,scam
464,Pesan Berantai Video Bentrokan Kelompok Ambon di Jakarta,others
455,Giveaway “Uang untuk Bangun Rumah” dari Jusuf Hamka,scam
456,Gibran Dibawa KPK Usai Ada Temuan Bukti Kuat,politics
457,Informasi Open Recruitment di Akun Facebook “PT. Pamapersada Nusantara”,scam
458,Berkumur dengan Minyak Tanah atau Bensin Bisa Obati Sakit Gigi,others
459,"Undian Berhadiah Mobil, Umroh, Motor dan Logam Mulia dari Bank Nagari",scam
460,Infused Water dari Nanas dapat Sembuhkan Jantung Koroner,others
461,Program CSR Sido Muncul Bagi-Bagi Modal Usaha Rp57 Juta,scam
453,Iwan Fals Merekomendasikan Obat Diabetes,scam
454,"Terawan Promosi Obat Diabetes, Disiarkan Kompas TV",scam
447,Tautan Pendaftaran Penerima Dana Bansos PKH 2024,scam
448,Arab Saudi Melarang Imam Masjid di Negaranya untuk Mendoakan Palestina,politics
449,"Jokowi Batalkan Keppres IKN, Jakarta Tetap Ibu kota",politics
450,Penunggak Pajak Dilarang Beli BBM oleh Pertamina,others
451,Akun WhatsApp Kapolres Aceh Timur Nova Suryandaru,scam
452,Penerimaan Pegawai Baru PT Telkom Indonesia Oktober 2024,scam
439,Pertamina Buka Lowongan Kerja Oktober 2024,scam
440,Video Putri Tanjung Berikan Bantuan Rp25 Juta,scam
441,Video Erupsi Semeru Membuat Warga Berhamburan,others
442,Emil Audero Ingin Dinaturalisasi dan Gabung ke Timnas Indonesia,others
443,Video Jhon Lbf Promosi Situs Judi Online,scam
444,Calon Bupati Bandung Sahrul Gunawan Mau Transfer Rp20 Juta untuk Pendukung,scam
445,Jenis atau Sumber Air Kemasan Bisa Terlihat dari Warna Tutup Botol,others
446,Empat Wilayah di Jawa Tengah Bakal Terdampak Gempa Megathrust,others
431,Rekrutmen Bersama BUMN (RBB) Oktober 2024 Khusus Lulusan SMA,scam
432,Testimoni Pemenang “Giveaway Rp30 Juta dari Baim Wong”,scam
433,Penerimaan Pegawai Baru BUMN Penempatan Sesuai Domisili,scam
434,"Aturan Baru: Tidak Boleh Menikah Hari Sabtu, Minggu, dan Hari Libur",others
435,Cerita Masinis Kereta Barang Diganggu Arwah Kecelakaan Kereta di Jalur Merak,others
436,"FIFA Batalkan Gol Kedua Bahrain, Skor Jadi 2-1 untuk Indonesia",others
437,Prabowo Batalkan Janji Hashim Djojohadikusumo soal Penambahan Gaji Guru,politics
438,Rocky Gerung Gabung ke PDIP,politics
421,Video Dennis Lim Promosi Situs SURGA898,scam
422,Paket Umroh Gratis 2024 dari Kementerian Agama untuk 5.000 Orang,scam
423,Potongan Video Tentara Cina Melawan TNI,politics
424,"Serambinews Tayangkan “Rocky Gerung: Berita-Berita Indonesia, Semuanya Muat Berita Hoax tentang Israel”",politics
425,"Jokowi Murka, Prabowo Diam-Diam Jadikan Anies Wapres Gantikan Gibran",politics
426,Sri Mulyani Beri Rp20 Juta untuk Orang Tua Siswa Lewat TikTok,scam
427,"Warga Panik, Gunung Merapi Keluarkan Suara Mengerikan",others
428,Cawagub Jakarta Rano Karno Bagi-Bagi Rp50 Juta di TikTok,scam
429,Cawagub Jabar Ilham Habibie Beri Bantuan Pelunasan Utang dan Modal Usaha,scam
430,Undian Grand Prize untuk Pengguna Bank Bengkulu Mobile,scam
409,Najwa Shihab Bagi-Bagi Uang Rp500 Ribu di TikTok,scam
410,"Nazar Jelang Pensiun, Jokowi Bagikan Rp50 Juta di TikTok",scam
411,"Bank Bukopin, Panin, BTN, Danamon, hingga CIMB Niaga Bakal Ditutup",others
412,Iriana Jokowi Beri Bantuan Rp25 Juta Lewat TikTok,scam
413,Warga Kampung Bondowoso Kaya Raya setelah Main Judi Online,scam
414,Campuran Coca-Cola dan Bawang Bombay Ampuh Obati Diabetes,others
415,Anies Baswedan Merapat ke Rumah Prabowo,politics
416,Menteri Bahlil Terciduk dan Pakai Baju Tahanan,politics
417,Hakim Ketok Palu Bebaskan Harvey Moeis,others
418,Potongan Video Gibran Berbicara Sendiri,politics
419,Gibran Ancam Mundur dari Kursi Wapres kalau PDIP Gabung Koalisi Pemerintahan,politics
420,Potongan Video Puan dan Prabowo Mengabaikan Jokowi,politics
406,Informasi Rekrutmen PT Inalum,scam
407,Detikcom Beritakan “Bank Indonesia Telah Menyita Rekening Nadiem Makarim”,politics
408,Lagu Kebyar-Kebyar Dikumandangkan Penyanyi Kenamaan Spanyol,others
403,Video Penampakan Kebakaran di Tel Aviv Oktober 2024,others
404,Pendaftaran Lowongan Kerja Bulog,scam
405,Ridwan Kamil Bagi-Bagi Rp35 Juta di TikTok,scam
390,Open Recruitment Bank Tabungan Negara (BTN) 2024,scam
391,"Raffi Ahmad Giveaway, dari Susun Kata sampai Transfer Ratusan Juta",scam
392,Hotman Paris Bikin Giveaway Rp30 Juta di TikTok,scam
393,Sri Mulyani Mau Transfer Rp50 Juta untuk Modal Usaha,scam
394,Cara Hilangkan Flek Hitam dan Putihkan Wajah Pakai Micin,others
395,Ivan Gunawan Bagi-Bagi Rp20 untuk Modal Usaha dan Bayar Utang,scam
396,Permadi Arya (Abu Janda) Jadi Wamenag Urusan Intoleransi Agama,politics
397,Pesan Berantai WhatsApp “Dukungan Shaquille O’Neal kepada Hizbullah”,politics
398,Mamah Dedeh Berbagi Bantuan di TikTok,scam
399,Surat Panggilan Tes Interview Siloam Hospitals,scam
400,Aep Resmi Dipenjara sebagai Penyebar Hoax Kasus Vina,others
401,"CNBC Indonesia Beritakan “PM China : Negara gila agama tidak akan maju sampai kapan pun, Contohnya seperti indonesia”",politics
402,"Syukuran Jadi Ketua DPR Lagi, Puan Maharani Bagikan Rp25 Juta via TikTok",scam
382,Video Kecelakaan Kapal di Gowa Sulawesi Selatan,others
383,Uang Rp10.000 Tahun Emisi 2005 Tak Lagi Berlaku,others
384,Pelatih Timnas Indonesia Shin Tae Yong Mundur Usai Laga Lawan Cina,others
385,Ada Kongkalikong Adik Prabowo dan Yusril di Balik Ekspor Pasir Laut,politics
386,Mie Sedaap Mengandung Pestisida,others
387,Permen Semprot Bikin Banyak Anak Meninggal,others
388,Tentara Perdamaian RI yang Dikirim ke Lebanon Hanya Bisa Bertahan di Bunker,politics
389,Ade Armando Babak Belur Akibat Bela Gibran,politics
376,"Loker Helper, Operator, dan Driver di PT Petronesia Benimel",scam
377,Hasil Survei 20—25 September 2024 Pilkada Bone Bolango dari Indikator,politics
378,Video Soimah Janji Kasih Uang Rp50 Juta di TikTok,scam
379,Wasit Bahrain Ahmed Al-Kaf Dipidana Delapan Tahun Penjara,others
380,Akun Facebook Daviena Berbagi Rejeki Motor dan Uang Tunai,scam
381,Ridwan Kamil Proklamirkan Jakarta Satu Agama Islam,politics
368,Video Lautan Manusia Sambut Presiden Prabowo,politics
369,Produk Indomie Sepaket dengan Beras,others
370,WhatsApp Channel Kemenkes “Webinar SKP Kemenkes”,scam
371,Puan Maharani Blak-blakan PDIP Tolak Gabung Kabinet Prabowo-Gibran,politics
372,Video Dokumentasi Pembangunan Piramida,others
373,Pengusaha Haji Isam Bakal Transfer Rp50 Juta untuk Pengikut di TikTok,scam
374,"Jadi Anggota DPR, Verrell Bramasta Bagi-Bagi Rp35 Juta di TikTok",scam
375,"Bantu Ekonomi Rakyat, Raffi Ahmad Buka Situs Judi",scam
358,Info Magang dari Akun Facebook “Rekrutmen PT.Pupuk Indonesia”,scam
359,Panggilan Telepon WA Kadisdik Provinsi Riau Edi Rusma Dinata,scam
360,Survei LSI Oktober: Vicky Prasetyo-Suwendi Unggul di Pilkada Pemalang,politics
361,Baim Wong Bagi-Bagi Uang Puluhan Juta,scam
362,Badai Angin Dahsyat Bikin Sukabumi dan Tangerang Porak-Poranda,others
363,Video Novel Baswedan dan Dennis Lim Promosikan Situs Judi Online,scam
364,Video Presiden Prabowo Promosikan Produk Jam Tangan,scam
365,Jari Kelingking Bengkok Tanda Penyakit Jantung,others
366,Deddy Corbuzier Promosikan Situs Judi “Sule Slot”,scam
367,"Ruben Onsu Buat Kuis Tebak Kata, Total Hadiah Rp270 Juta",scam
356,Indikator Rilis Hasil Survei Elektabilitas Pilkada Palopo,politics
357,Ribuan Buruh Siaga Geruduk Istana Tuntut Prabowo,politics
348,"Loker BCA, Hokben, hingga Kapal Api dari Akun TikTok “juragan.loker”",scam
349,"Info Loker PT Djarum, Kobe, Gajah Tunggal dari TikTok lokermu_id",scam
350,Info Loker PT Kiyokuni dari Akun TikTok www.info.siteloker.com,scam
351,Lowongan Kerja Besar-Besaran BPJS Kesehatan,scam
352,Kaesang Dijemput Paksa KPK,politics
353,Informasi dari TikTok: Pendaftaran Lowongan Kerja Pertamina,scam
354,Anggota DPR Terima Bayaran Rp360 Juta Tiap Bulan,politics
355,Info Lowongan Kerja Jasa Raharja dari TikTok,scam
345,Vaksin Pfizer Digunakan untuk Mengendalikan Pikiran Manusia,others
346,Menggoyangkan Punggung Mampu Atasi Angin Duduk,others
347,Virus Cacar Monyet Bisa Diatasi Pakai Antioksidan,others
332,"Mata Uang BRICS Sudah Rilis, Ada Gambar Bendera Indonesia",others
333,Razman Arif Nasution Ngamuk di Bandara Tidak Tahu Jokowi-Ma’ruf Sudah Pensiun,politics
334,Video dari dalam Tank Zionis Israel ketika Menjadi Sasaran Empuk Rudal Hamas,others
335,PSSI Putuskan Keluar dari AFC dan Pindah ke Zona Oseania,others
336,Video Hizbullah Menyerang Pangkalan Zionis Israel,others
337,"Belum Seminggu Dilantik, Gibran Digugat PDIP",politics
338,Rakyat Desak Prabowo Singkirkan Menteri Bobroknya,politics
339,Anies Baswedan Sebut Indonesia Tidak Layak Jadi Negara Maju,politics
340,Akun Facebook Kemitraan Grosir Mayora Group,scam
341,Pengumuman Lowongan Kerja BNN di “infolowonganbnn2024”,scam
342,Video Israel seperti “Neraka” Usai Diserang Iran Awal Oktober 2024,others
343,"Jadi Anggota DPR, Eko Patrio Kasih Warganet Uang Lewat Instagram",scam
344,Anggota DPR Desy Ratnasari Bagi-Bagi Puluhan Juta Rupiah,scam
322,Salam 3 Jari dari Anies Bentuk Dukungan ke Pramono—Rano,politics
323,Prabowo Ancam Penghujat Pemimpin akan Berurusan dengan Aparatur Negara,politics
324,Menkes Budi Sebut Lockdown Pandemi Selanjutnya Bagian dari Great Reset,others
325,Prabowo Bilang “Setujukah Rakyat kalau Putra Putri Anda Ikut Wajib Militer?”,politics
326,Cagub Jakarta Pramono Anung dan Ketua DPR RI Puan Maharani Terlibat Korupsi e-KTP,politics
327,Akun TikTok “King Kevin” Berbagi Hadiah,scam
328,Pesan WhatsApp Berisi Info Verifikasi SPT Tahunan,scam
329,Hasil Survei Cabup-Cawabup Subang 14 Oktober 2024: Nomor 2 Unggul,politics
330,PKS Mundur dari Koalisi Indonesia Maju (KIM) Plus,politics
331,Pendaftaran BBM Subsidi Lewat Akun atau Tautan Tidak Resmi,scam
314,Program Gebyar Undian Miliar Rupiah dari Bank Mandiri,scam
315,"Bantuan Senilai Rp2,4 Juta untuk Pemegang KIS/BPJS",scam
316,Iptu Rudiana Dibekuk karena Melanggar HAM,others
317,"200 Kapal China Kumpul di Perairan Dekat Malaysia, Minta Pulau Kalimantan",politics
318,Video Demo Tolak Kedatangan Jokowi Pulang Kampung ke Solo,politics
319,TribunNews Beritakan “MUI Minta Masyarakat Waspada Sebab Agen Zionis Berkeliaran di Indonesia Menyamar Jadi Habib”,others
320,Farmasi ITB: Minuman dan Makanan Panas atau Dingin Pengaruhi Kesehatan Jantung,others
321,"Prabowo Tawarkan Bantuan Biaya Sekolah, Modal Usaha, hingga Bayar Utang",politics
309,Wapres RI Gibran Bagi-Bagi Puluhan Juta Rupiah di TikTok,scam
310,Hamas Menembaki Pesawat Pengirim Bantuan Kemanusiaan,others
311,Cristiano Ronaldo Ramal Timnas Indonesia Bakal Main di Piala Dunia 2026,others
312,Banjir Enam Meter Telan 98% Kota Batam,others
313,Raffi Ahmad Bandar Judi Online,others
307,Kreator Konten Felicia Putri Tjiasaka Bikin Komunitas Forum Saham,scam
308,159 Negara Bakal Adopsi Sistem Pembayaran BRICS,others
305,Anggota DPR Uya Kuya Berbagi Hadiah di TikTok,scam
306,Prabowo Reshuffle Menteri,politics
301,Yaman Merudal Kapal Milik Inggris di Laut Merah,others
302,Video Cristiano Ronaldo Buang Bendera Israel,others
303,Isi Penuh BBM Bikin Mobil Rusak,others
304,Indikator Rilis Survei Elektabilitas Pilkada Kabupaten Pali,politics
297,Pemain Real Madrid Lucas Vázquez Ingin Masuk Timnas Indonesia,others
298,Denny Cagur Janjikan Bantuan Biaya Sekolah hingga Modal Usaha,scam
299,Surat Pemberitahuan Perubahan Biaya Transfer Bank Jatim,scam
300,Raja Thailand Larang Warganya ke Indonesia karena Banyak Teroris,others
290,Video “China Berhasil Lakukan Kloning Babi dengan Sapi”,others
291,Tangkapan Layar Artikel “UAS Ajak Umatnya Kalau Belanja ke Warung Tanyakan Dulu Apa Agamanya”,others
292,Menteri Agama Nasaruddin Umar Bagi-Bagi Bantuan,scam
293,Anies Baswedan Resmi Bikin Partai Perubahan Indonesia,politics
294,Daftar Gebrakan Menteri Pendidikan Dasar dan Menengah Abdul Mu’ti,politics
295,Video Bawaslu Arahkan Masyarakat Coblos Salah Satu Paslon,politics
296,Imbauan Ada Pancaran Radiasi Cahaya Kosmik Berbahaya,others
283,Pesan WA “Minta Uang” dari Pjs Wali Kota Makassar,scam
284,Tautan Pendaftaran Bansos BPNT dan PKH,scam
285,Sopir Truk Pemicu Kecelakaan di Tangerang Meninggal Dihakimi Massa,others
286,70 Preman Anak Buah Jokowi Diringkus,politics
287,SPBU Kebakaran Akibat Ada Transaksi Beli BBM Pakai QR,others
288,Tepung Tapioka dan Gula Merah Bisa Obati Sakit Lambung,others
289,Lowongan Kerja di PT Elnusa dari “lokerindonesia_id,scam
281,Hary Tanoe Bagi-Bagi Uang Rp50 Juta,scam
282,"Lowongan Pendamping Lokal Desa (PLD), Gaji Belasan Juta Rupiah",scam
280,Uang Pecahan Rp75.000 Tidak Berlaku untuk Transaksi Jual Beli,others
279,Suami Puan Maharani Ditangkap KPK,politics
273,  Timnas Indonesia U-15 Juara Piala Dunia 2024,others
274,Minum Air Dingin saat Cuaca Panas Bisa Sebabkan Stroke,others
275,SBY Marah-Marah dan Melabrak Gibran,politics
276,Tingkat Korupsi Indonesia Paling Tinggi di Dunia,politics
277,Netanyahu Tantang Indonesia dan Malaysia Lawan Israel,others
278,BEI Ajak Masyarakat Gabung Grup WA Komunitas Investasi Saham,scam
269,Video Perusakan Makam di Indramayu oleh Warga Tiongkok,others
270,Video Tumpukan Uang di Ruang Staf Khusus Eks Menkominfo Budi Arie,politics
271,Wamen PPPA Veronica Tan Berbagi Bantuan Modal dan Biaya Sekolah,scam
272,Cawali Makassar Nomor Urut 1 Sebut “Tuhan pun Saya Tumbangkan”,politics
264,Ada Kerupuk Babi Berlabel Halal,others
265,Video “Radiasi Ponsel Bisa Merusak Otak”,others
266,Presiden Prabowo Dukung Airin-Ade di Pilkada Banten 2024,politics
267,SBY Mau Transfer Uang Rp10 Juta untuk Warganet,scam
268,Panglima Tertinggi Israel Herzi Halevi Tewas Diserang Misil Hizbullah,others
249,Prabowo Bakal Penjarakan Anggota DPR yang Tolak RUU Perampasan Aset,politics
250,"Dua Hari Sebelum Lengser, Jokowi Ubah UU Dana Pensiun untuk Presiden",politics
251,Video Ledakan Dahsyat di Teheran,others
252,Pesan WA “Pinjam Uang” dari Pj Wali Kota Pontianak,scam
253,Pesan WA “Minta Uang” dari Pjs Bupati Banggai Laut,scam
254,Momentum Politik Baru di 2024 Usai Megawati dan Prabowo Bertemu,politics
255,Informasi dari Akun Facebook “PPN Bappenas”,scam
256,Calon Gubernur Jakarta Ridwan Kamil Sebut “The Jakmania” Tidak Spesial,politics
257,Gibran “Bagi-Bagi Susu Gratis” Merugikan Peternak Lokal,politics
258,Jokowi Terseret Kasus Tom Lembong,politics
259,"RANS Entertainment Bikin Giveaway, Kepolisian RI dan Trans 7 Jadi Sponsor",scam
260,Program BBM Gratis di SPBU Pertamina,scam
261,Tautan Rekrutmen Pendamping Program Penguatan Pemerintahan dan Pembangunan Desa (P3PD),scam
262,Anies Beri Dukungan ke Ridwan Kamil di Pilkada Jakarta,politics
263,Calon Gubernur Jatim Tri Rismaharini Promosikan Obat Mata,politics
241,"Tentara AS Mendarat di Israel, Bersiap Lawan Hamas dan Hizbullah",others
242,Anies Baswedan Ditangkap KPK Akibat Proyek Formula E,politics
243,Video Pria Menginjak Al-Qur’an di Klub Malam Arab Saudi,others
244,Detik.com Beritakan “Pernyataan Jokowi yang Tidak Sengaja Terekam Kamera”,politics
245,Budi Arie Dikuliti Prabowo karena Terbukti Bekingi Judi Online,politics
246,Anies Bongkar Misi Busuk Prabowo Usai Tom Lembong Ditangkap,politics
247,"PT Pelindo Buka Rekrutmen, Tawarkan Gaji Puluhan Juta Rupiah",scam
248,Calon Bupati Pemalang Vicky Prasetyo Bagikan Bantuan di TikTok,politics
239,Video Pusat Strategi Militer di Florida Hancur Pasca Badai Milton,others
240,Polisi Temukan Mobil Mewah yang Disembunyikan Tom Lembong,politics
229,Luluk-Lukman Unggul dalam Survei Elektabilitas Pilkada Jatim,politics
230,Dana Desa Resmi Dihentikan,politics
231,Prabowo Kunker ke Luar Imbas di Dalam Negeri Ada Kemelut FufuFafa,politics
232,Prabowo Beri Dukungan ke Paslon di Pilkada Pamekasan dan Bondowoso,politics
233,"Tom Lembong Bongkar Borok Jokowi, KPK Sita Dokumen Korupsi Bansos Presiden",politics
234,"30 Orang Terluka Akibat Truk Ugal-ugalan di Cipondoh, Ada Korban Meninggal",others
235,Boneka Labubu Terinspirasi dari Sosok Mitologi Hong Kong Pemakan Manusia,others
236,Informasi dan Tautan Pendaftaran CPNS dan PPPK Guru/Non Guru,scam
237,Anies Dukung Muzakir Manaf-Fadhlullah di Pilkada Banda Aceh,politics
238,"Tawaran Percepatan Keberangkatan Haji Reguler, Bayar Rp6 Juta",scam
222,Tidak Ada Penolakan Program Cetak Sawah 1 Juta Ha di Papua Selatan,politics
223,Budi Arie Seret Jokowi di Kasus Judi Online,politics
224,Ada Bantuan Pra-Lansia untuk Peserta BPJS di atas 60 Tahun,scam
225,Sukabumi Dilanda Banjir Bandang Setinggi Delapan Meter,others
226,KPK Mau Dibekukan Prabowo kalau Gagal Kejar Koruptor dalam 100 Hari,politics
227,Tautan Akses Bantuan BUMN Klaster Pangan,scam
228,Menko Infra AHY Bagikan Bantuan Rp35 Juta,scam
215,Menkomdigi Meutya Hafid Mau Bagi-Bagi Rp20 Juta dari Gajian Menteri,scam
216,Video Suasana Ruang Ganti Timnas Arab Saudi Usai Kalah dari Indonesia,others
217,Cagub Jatim Khofifah Bagi-Bagi Uang Puluhan Juta,scam
218,Mamah Dedeh Mau Kasih Bantuan Rp35 Juta,scam
219,"Menko Pangan Zulkifli Hasan Ditangkap, Buntut Kasus Impor Gula",politics
220,Kebijakan Baru: Petugas Samsat Datangi Rumah Penunggak Pajak,politics
221,"Lowongan Kerja Berbagai Posisi di Kantor Whoosh, Tawarkan Gaji Puluhan Juta",scam
209,Lamaran Kerja di PT Freeport Indonesia,scam
210,Wapres Gibran Bikin Program Bedah Rumah,politics
211,"Kuis Tebak Kata dari Cagub Jabar Dedi Mulyadi, Hadiah Rp50 Juta",scam
212,Loker Lembaga Kebijakan Pengadaan Barang/Jasa Pemerintah (LKPP),scam
213,Ahmad Luthfi Bilang Mau Kembali ke Kampung jika Kalah Pilkada Jateng,politics
214,Bank Indonesia Dukung Lomba Menggambar dan Melukis Online,scam
